date,market,treatment_arm,wave,treatment_start_day,day_index,post,days_since_treatment,base_price_eur,price_uplift_pct,price_eur,currency,fx_rate,price_local,bookings,revenue_eur,sessions,cr_checkout_to_sale,marketing_spend_eur,ltv_eur,churn_rate,gdp_per_capita,week_of_year,day_of_week,is_weekend
2024-03-14,PL,+10%,2,106,74,0,0,89.0,0.0,89.0,PLN,4.2385,377.23,187,16643.0,5216,0.0358,55.12,366.29,0.0552,18000,11,3,0
2024-03-15,PL,+10%,2,106,75,0,0,89.0,0.0,89.0,PLN,4.3033,383.0,174,15486.0,5166,0.0337,74.85,367.83,0.0628,18000,11,4,0
2024-03-16,PL,+10%,2,106,76,0,0,89.0,0.0,89.0,PLN,4.2486,378.13,203,18067.0,5994,0.0339,64.39,364.7,0.0612,18000,11,5,1
2024-03-17,PL,+10%,2,106,77,0,0,89.0,0.0,89.0,PLN,4.2913,381.92,182,16198.0,6124,0.0297,55.78,360.47,0.072,18000,11,6,1
2024-03-18,PL,+10%,2,106,78,0,0,89.0,0.0,89.0,PLN,4.2793,380.86,187,16643.0,5996,0.0312,63.68,379.32,0.065,18000,12,0,0
2024-03-19,PL,+10%,2,106,79,0,0,89.0,0.0,89.0,PLN,4.3263,385.04,165,14685.0,4537,0.0364,62.36,371.89,0.0618,18000,12,1,0
2024-03-20,PL,+10%,2,106,80,0,0,89.0,0.0,89.0,PLN,4.2958,382.33,145,12905.0,4070,0.0356,64.6,366.48,0.0658,18000,12,2,0
2024-03-21,PL,+10%,2,106,81,0,0,89.0,0.0,89.0,PLN,4.2585,379.01,174,15486.0,5964,0.0292,62.31,374.54,0.0735,18000,12,3,0
2024-03-22,PL,+10%,2,106,82,0,0,89.0,0.0,89.0,PLN,4.282,381.1,166,14774.0,5337,0.0311,72.46,377.58,0.0703,18000,12,4,0
2024-03-23,PL,+10%,2,106,83,0,0,89.0,0.0,89.0,PLN,4.3047,383.12,205,18245.0,5379,0.0381,57.79,352.28,0.0573,18000,12,5,1
2024-03-24,PL,+10%,2,106,84,0,0,89.0,0.0,89.0,PLN,4.3063,383.26,189,16821.0,5910,0.032,56.83,374.89,0.0692,18000,12,6,1
2024-03-25,PL,+10%,2,106,85,0,0,89.0,0.0,89.0,PLN,4.3358,385.89,175,15575.0,5538,0.0316,54.88,357.62,0.0522,18000,13,0,0
2024-03-26,PL,+10%,2,106,86,0,0,89.0,0.0,89.0,PLN,4.3204,384.52,179,15931.0,6173,0.029,67.52,354.99,0.0664,18000,13,1,0
2024-03-27,PL,+10%,2,106,87,0,0,89.0,0.0,89.0,PLN,4.3416,386.41,185,16465.0,4996,0.037,64.19,364.99,0.056,18000,13,2,0
2024-03-28,PL,+10%,2,106,88,0,0,89.0,0.0,89.0,PLN,4.3004,382.73,174,15486.0,5656,0.0308,65.43,370.44,0.0737,18000,13,3,0
2024-03-29,PL,+10%,2,106,89,0,0,89.0,0.0,89.0,PLN,4.3008,382.77,150,13350.0,4501,0.0333,54.91,355.56,0.0692,18000,13,4,0
2024-03-30,PL,+10%,2,106,90,0,0,89.0,0.0,89.0,PLN,4.2805,380.97,177,15753.0,5236,0.0338,60.88,355.08,0.0625,18000,13,5,1
2024-03-31,PL,+10%,2,106,91,0,0,89.0,0.0,89.0,PLN,4.2767,380.63,195,17355.0,6000,0.0325,68.7,384.29,0.0722,18000,13,6,1
2024-04-01,PL,+10%,2,106,92,0,0,89.0,0.0,89.0,PLN,4.3039,383.05,154,13706.0,4534,0.034,59.23,376.92,0.059,18000,14,0,0
2024-04-02,PL,+10%,2,106,93,0,0,89.0,0.0,89.0,PLN,4.3294,385.31,170,15130.0,4986,0.0341,65.48,369.66,0.0662,18000,14,1,0
2024-04-03,PL,+10%,2,106,94,0,0,89.0,0.0,89.0,PLN,4.3481,386.98,173,15397.0,4964,0.0348,55.44,379.13,0.0617,18000,14,2,0
2024-04-04,PL,+10%,2,106,95,0,0,89.0,0.0,89.0,PLN,4.314,383.94,179,15931.0,4768,0.0375,62.68,376.72,0.0623,18000,14,3,0
2024-04-05,PL,+10%,2,106,96,0,0,89.0,0.0,89.0,PLN,4.2922,382.0,188,16732.0,5482,0.0343,73.01,364.31,0.0719,18000,14,4,0
2024-04-06,PL,+10%,2,106,97,0,0,89.0,0.0,89.0,PLN,4.319,384.39,200,17800.0,5718,0.035,61.1,380.75,0.0563,18000,14,5,1
2024-04-07,PL,+10%,2,106,98,0,0,89.0,0.0,89.0,PLN,4.2601,379.15,161,14329.0,5278,0.0305,58.57,369.61,0.0649,18000,14,6,1
2024-04-08,PL,+10%,2,106,99,0,0,89.0,0.0,89.0,PLN,4.2675,379.81,153,13617.0,5050,0.0303,53.24,365.59,0.0566,18000,15,0,0
2024-04-09,PL,+10%,2,106,100,0,0,89.0,0.0,89.0,PLN,4.3166,384.18,156,13884.0,4968,0.0314,62.55,356.94,0.0809,18000,15,1,0
2024-04-10,PL,+10%,2,106,101,0,0,89.0,0.0,89.0,PLN,4.3048,383.13,143,12727.0,4170,0.0343,70.24,383.71,0.0585,18000,15,2,0
2024-04-11,PL,+10%,2,106,102,0,0,89.0,0.0,89.0,PLN,4.3188,384.38,157,13973.0,5010,0.0313,62.9,378.4,0.0654,18000,15,3,0
2024-04-12,PL,+10%,2,106,103,0,0,89.0,0.0,89.0,PLN,4.2973,382.46,168,14952.0,4721,0.0356,63.84,360.25,0.0608,18000,15,4,0
2024-04-13,PL,+10%,2,106,104,0,0,89.0,0.0,89.0,PLN,4.2619,379.31,187,16643.0,5353,0.0349,68.27,350.2,0.072,18000,15,5,1
2024-04-14,PL,+10%,2,106,105,0,0,89.0,0.0,89.0,PLN,4.2897,381.79,203,18067.0,6082,0.0334,68.83,366.91,0.0735,18000,15,6,1
2024-04-15,PL,+10%,2,106,106,1,0,89.0,10.0,97.9,PLN,4.2589,416.95,183,17915.7,5338,0.0343,67.44,374.01,0.0641,18000,16,0,0
2024-04-16,PL,+10%,2,106,107,1,1,89.0,10.0,97.9,PLN,4.3094,421.9,177,17328.3,5723,0.0309,75.49,373.38,0.0584,18000,16,1,0
2024-04-17,PL,+10%,2,106,108,1,2,89.0,10.0,97.9,PLN,4.2642,417.46,193,18894.7,7022,0.0275,60.42,381.29,0.073,18000,16,2,0
2024-04-18,PL,+10%,2,106,109,1,3,89.0,10.0,97.9,PLN,4.2945,420.44,175,17132.5,4994,0.035,75.55,375.98,0.0628,18000,16,3,0
2024-04-19,PL,+10%,2,106,110,1,4,89.0,10.0,97.9,PLN,4.3263,423.55,164,16055.6,4619,0.0355,57.36,370.47,0.0656,18000,16,4,0
2024-04-20,PL,+10%,2,106,111,1,5,89.0,10.0,97.9,PLN,4.2945,420.44,180,17622.0,5848,0.0308,73.39,368.19,0.0524,18000,16,5,1
2024-04-21,PL,+10%,2,106,112,1,6,89.0,10.0,97.9,PLN,4.2673,417.77,188,18405.2,5467,0.0344,68.31,369.44,0.0603,18000,16,6,1
2024-04-22,PL,+10%,2,106,113,1,7,89.0,10.0,97.9,PLN,4.1992,411.1,183,17915.7,5922,0.0309,60.88,373.49,0.0698,18000,17,0,0
2024-04-23,PL,+10%,2,106,114,1,8,89.0,10.0,97.9,PLN,4.2843,419.43,160,15664.0,5241,0.0305,70.26,379.52,0.0645,18000,17,1,0
2024-04-24,PL,+10%,2,106,115,1,9,89.0,10.0,97.9,PLN,4.3174,422.67,192,18796.8,6346,0.0303,51.05,364.79,0.0614,18000,17,2,0
2024-04-25,PL,+10%,2,106,116,1,10,89.0,10.0,97.9,PLN,4.3164,422.57,162,15859.8,5554,0.0292,70.11,367.19,0.0657,18000,17,3,0
2024-04-26,PL,+10%,2,106,117,1,11,89.0,10.0,97.9,PLN,4.3085,421.8,183,17915.7,5178,0.0353,66.06,375.09,0.0545,18000,17,4,0
2024-04-27,PL,+10%,2,106,118,1,12,89.0,10.0,97.9,PLN,4.2797,418.99,189,18503.1,5466,0.0346,69.86,370.91,0.0587,18000,17,5,1
2024-04-28,PL,+10%,2,106,119,1,13,89.0,10.0,97.9,PLN,4.2968,420.66,187,18307.3,5920,0.0316,63.16,369.6,0.0731,18000,17,6,1
2024-04-29,PL,+10%,2,106,120,1,14,89.0,10.0,97.9,PLN,4.3206,422.99,150,14685.0,5109,0.0294,52.26,371.21,0.0622,18000,18,0,0
2024-04-30,PL,+10%,2,106,121,1,15,89.0,10.0,97.9,PLN,4.2942,420.4,130,12727.0,4330,0.03,62.41,378.72,0.0737,18000,18,1,0
2024-05-01,PL,+10%,2,106,122,1,16,89.0,10.0,97.9,PLN,4.2201,413.15,129,12629.1,4343,0.0297,66.39,354.9,0.062,18000,18,2,0
2024-05-02,PL,+10%,2,106,123,1,17,89.0,10.0,97.9,PLN,4.2958,420.56,144,14097.6,4246,0.0339,49.6,377.41,0.0544,18000,18,3,0
2024-05-03,PL,+10%,2,106,124,1,18,89.0,10.0,97.9,PLN,4.2649,417.54,181,17719.9,6324,0.0286,56.61,354.7,0.0678,18000,18,4,0
2024-05-04,PL,+10%,2,106,125,1,19,89.0,10.0,97.9,PLN,4.2863,419.62,195,19090.5,5723,0.0341,61.49,381.21,0.076,18000,18,5,1
2024-05-05,PL,+10%,2,106,126,1,20,89.0,10.0,97.9,PLN,4.321,423.02,191,18698.9,6089,0.0314,60.68,361.97,0.0729,18000,18,6,1
2024-05-06,PL,+10%,2,106,127,1,21,89.0,10.0,97.9,PLN,4.2691,417.95,169,16545.1,5876,0.0288,78.27,376.5,0.0562,18000,19,0,0
2024-05-07,PL,+10%,2,106,128,1,22,89.0,10.0,97.9,PLN,4.3167,422.6,166,16251.4,4751,0.0349,52.84,371.57,0.0658,18000,19,1,0
2024-05-08,PL,+10%,2,106,129,1,23,89.0,10.0,97.9,PLN,4.3804,428.84,148,14489.2,4568,0.0324,61.21,365.57,0.0725,18000,19,2,0
2024-05-09,PL,+10%,2,106,130,1,24,89.0,10.0,97.9,PLN,4.2918,420.17,170,16643.0,5713,0.0298,65.81,366.83,0.069,18000,19,3,0
2024-05-10,PL,+10%,2,106,131,1,25,89.0,10.0,97.9,PLN,4.3464,425.51,164,16055.6,5582,0.0294,56.91,366.45,0.0632,18000,19,4,0
2024-05-11,PL,+10%,2,106,132,1,26,89.0,10.0,97.9,PLN,4.3153,422.46,179,17524.1,4838,0.037,71.08,365.18,0.063,18000,19,5,1
2024-05-12,PL,+10%,2,106,133,1,27,89.0,10.0,97.9,PLN,4.3358,424.47,188,18405.2,6354,0.0296,69.05,383.27,0.0568,18000,19,6,1
2024-05-13,PL,+10%,2,106,134,1,28,89.0,10.0,97.9,PLN,4.2863,419.63,148,14489.2,4559,0.0325,62.19,364.88,0.0616,18000,20,0,0
2024-05-14,PL,+10%,2,106,135,1,29,89.0,10.0,97.9,PLN,4.311,422.05,147,14391.3,4426,0.0332,60.94,362.77,0.0646,18000,20,1,0
2024-05-15,PL,+10%,2,106,136,1,30,89.0,10.0,97.9,PLN,4.3129,422.23,149,14587.1,4605,0.0324,73.05,374.37,0.0639,18000,20,2,0
2024-05-16,PL,+10%,2,106,137,1,31,89.0,10.0,97.9,PLN,4.2235,413.48,159,15566.1,4547,0.035,45.71,365.04,0.0731,18000,20,3,0
2024-05-17,PL,+10%,2,106,138,1,32,89.0,10.0,97.9,PLN,4.3327,424.17,185,18111.5,5752,0.0322,66.3,365.96,0.0742,18000,20,4,0
2024-05-18,PL,+10%,2,106,139,1,33,89.0,10.0,97.9,PLN,4.2451,415.6,166,16251.4,4895,0.0339,56.51,353.59,0.0614,18000,20,5,1
2024-05-19,PL,+10%,2,106,140,1,34,89.0,10.0,97.9,PLN,4.2457,415.65,190,18601.0,6381,0.0298,64.68,368.99,0.059,18000,20,6,1
2024-05-20,PL,+10%,2,106,141,1,35,89.0,10.0,97.9,PLN,4.3271,423.63,168,16447.2,5120,0.0328,72.43,360.02,0.0631,18000,21,0,0
2024-05-21,PL,+10%,2,106,142,1,36,89.0,10.0,97.9,PLN,4.3229,423.21,167,16349.3,5493,0.0304,52.93,361.25,0.0644,18000,21,1,0
2024-05-22,PL,+10%,2,106,143,1,37,89.0,10.0,97.9,PLN,4.2451,415.6,146,14293.4,3941,0.037,62.9,361.99,0.0708,18000,21,2,0
2024-05-23,PL,+10%,2,106,144,1,38,89.0,10.0,97.9,PLN,4.3,420.97,150,14685.0,4494,0.0334,64.66,363.78,0.0701,18000,21,3,0
2024-05-24,PL,+10%,2,106,145,1,39,89.0,10.0,97.9,PLN,4.3118,422.12,163,15957.7,4340,0.0375,61.82,377.79,0.069,18000,21,4,0
2024-05-25,PL,+10%,2,106,146,1,40,89.0,10.0,97.9,PLN,4.2648,417.52,164,16055.6,5043,0.0325,65.84,353.69,0.0616,18000,21,5,1
2024-05-26,PL,+10%,2,106,147,1,41,89.0,10.0,97.9,PLN,4.2993,420.9,171,16740.9,6242,0.0274,56.04,379.72,0.0609,18000,21,6,1
2024-05-27,PL,+10%,2,106,148,1,42,89.0,10.0,97.9,PLN,4.3049,421.45,134,13118.6,5167,0.0259,70.15,363.41,0.0696,18000,22,0,0
2024-05-28,PL,+10%,2,106,149,1,43,89.0,10.0,97.9,PLN,4.2836,419.36,151,14782.9,4517,0.0334,68.72,370.79,0.0579,18000,22,1,0
2024-05-29,PL,+10%,2,106,150,1,44,89.0,10.0,97.9,PLN,4.2598,417.03,169,16545.1,5788,0.0292,72.26,382.03,0.069,18000,22,2,0
2024-01-01,PT,+15%,3,121,1,0,0,89.0,0.0,89.0,EUR,1.0056,89.49,129,11481.0,4548,0.0284,52.25,371.55,0.0753,24000,1,0,0
2024-01-02,PT,+15%,3,121,2,0,0,89.0,0.0,89.0,EUR,1.0042,89.37,148,13172.0,4969,0.0298,59.58,368.57,0.0646,24000,1,1,0
2024-01-03,PT,+15%,3,121,3,0,0,89.0,0.0,89.0,EUR,1.0061,89.54,143,12727.0,5350,0.0267,50.07,370.39,0.07,24000,1,2,0
2024-01-04,PT,+15%,3,121,4,0,0,89.0,0.0,89.0,EUR,0.9833,87.51,154,13706.0,5195,0.0296,62.5,367.28,0.0511,24000,1,3,0
2024-01-05,PT,+15%,3,121,5,0,0,89.0,0.0,89.0,EUR,1.0051,89.45,148,13172.0,4442,0.0333,53.48,376.12,0.0656,24000,1,4,0
2024-01-06,PT,+15%,3,121,6,0,0,89.0,0.0,89.0,EUR,1.0017,89.15,166,14774.0,5512,0.0301,62.83,363.01,0.0649,24000,1,5,1
2024-01-07,PT,+15%,3,121,7,0,0,89.0,0.0,89.0,EUR,1.0114,90.02,152,13528.0,4430,0.0343,63.3,377.55,0.0713,24000,1,6,1
2024-01-08,PT,+15%,3,121,8,0,0,89.0,0.0,89.0,EUR,0.9953,88.59,135,12015.0,4466,0.0302,53.39,374.7,0.0816,24000,2,0,0
2024-01-09,PT,+15%,3,121,9,0,0,89.0,0.0,89.0,EUR,0.993,88.38,129,11481.0,4778,0.027,49.75,368.07,0.0536,24000,2,1,0
2024-01-10,PT,+15%,3,121,10,0,0,89.0,0.0,89.0,EUR,1.0066,89.59,149,13261.0,4572,0.0326,49.15,369.4,0.0547,24000,2,2,0
2024-01-11,PT,+15%,3,121,11,0,0,89.0,0.0,89.0,EUR,0.9969,88.72,162,14418.0,5924,0.0273,50.27,362.03,0.0601,24000,2,3,0
2024-01-12,PT,+15%,3,121,12,0,0,89.0,0.0,89.0,EUR,1.0136,90.21,145,12905.0,4458,0.0325,52.5,385.45,0.0693,24000,2,4,0
2024-01-13,PT,+15%,3,121,13,0,0,89.0,0.0,89.0,EUR,0.9942,88.48,160,14240.0,4978,0.0321,55.96,368.38,0.0695,24000,2,5,1
2024-01-14,PT,+15%,3,121,14,0,0,89.0,0.0,89.0,EUR,0.9887,87.99,159,14151.0,4702,0.0338,59.55,357.76,0.0691,24000,2,6,1
2024-01-15,PT,+15%,3,121,15,0,0,89.0,0.0,89.0,EUR,1.0008,89.07,153,13617.0,5245,0.0292,63.79,370.32,0.07,24000,3,0,0
2024-01-16,PT,+15%,3,121,16,0,0,89.0,0.0,89.0,EUR,0.992,88.29,145,12905.0,4418,0.0328,64.73,382.12,0.0611,24000,3,1,0
2024-01-17,PT,+15%,3,121,17,0,0,89.0,0.0,89.0,EUR,0.9907,88.17,143,12727.0,4416,0.0324,51.37,353.6,0.0574,24000,3,2,0
2024-01-18,PT,+15%,3,121,18,0,0,89.0,0.0,89.0,EUR,0.991,88.2,155,13795.0,4740,0.0327,47.51,368.51,0.0684,24000,3,3,0
2024-01-19,PT,+15%,3,121,19,0,0,89.0,0.0,89.0,EUR,0.9971,88.75,153,13617.0,4814,0.0318,59.73,364.06,0.0649,24000,3,4,0
2024-01-20,PT,+15%,3,121,20,0,0,89.0,0.0,89.0,EUR,1.0003,89.03,165,14685.0,5205,0.0317,56.35,368.21,0.0666,24000,3,5,1
2024-01-21,PT,+15%,3,121,21,0,0,89.0,0.0,89.0,EUR,0.9974,88.77,136,12104.0,4917,0.0277,59.26,370.67,0.0625,24000,3,6,1
2024-01-22,PT,+15%,3,121,22,0,0,89.0,0.0,89.0,EUR,0.9943,88.5,122,10858.0,3349,0.0364,59.69,359.64,0.0512,24000,4,0,0
2024-01-23,PT,+15%,3,121,23,0,0,89.0,0.0,89.0,EUR,1.0012,89.11,127,11303.0,4194,0.0303,51.25,379.59,0.0693,24000,4,1,0
2024-01-24,PT,+15%,3,121,24,0,0,89.0,0.0,89.0,EUR,1.0069,89.62,130,11570.0,4489,0.029,70.9,373.55,0.0592,24000,4,2,0
2024-01-25,PT,+15%,3,121,25,0,0,89.0,0.0,89.0,EUR,1.0001,89.01,134,11926.0,4595,0.0292,52.36,369.21,0.0586,24000,4,3,0
2024-01-26,PT,+15%,3,121,26,0,0,89.0,0.0,89.0,EUR,0.995,88.55,153,13617.0,4894,0.0313,67.73,362.72,0.0618,24000,4,4,0
2024-01-27,PT,+15%,3,121,27,0,0,89.0,0.0,89.0,EUR,0.9929,88.37,164,14596.0,5726,0.0286,67.82,372.76,0.0762,24000,4,5,1
2024-01-28,PT,+15%,3,121,28,0,0,89.0,0.0,89.0,EUR,0.997,88.74,169,15041.0,5535,0.0305,52.61,373.9,0.0703,24000,4,6,1
2024-01-29,PT,+15%,3,121,29,0,0,89.0,0.0,89.0,EUR,1.0036,89.32,173,15397.0,5575,0.031,54.71,381.77,0.063,24000,5,0,0
2024-01-30,PT,+15%,3,121,30,0,0,89.0,0.0,89.0,EUR,1.0066,89.58,165,14685.0,5189,0.0318,58.06,364.21,0.0567,24000,5,1,0
2024-01-31,PT,+15%,3,121,31,0,0,89.0,0.0,89.0,EUR,1.0002,89.02,162,14418.0,5780,0.028,55.58,384.46,0.0651,24000,5,2,0
2024-02-01,PT,+15%,3,121,32,0,0,89.0,0.0,89.0,EUR,0.9943,88.49,154,13706.0,4859,0.0317,57.42,381.1,0.061,24000,5,3,0
2024-02-02,PT,+15%,3,121,33,0,0,89.0,0.0,89.0,EUR,0.9907,88.18,155,13795.0,5184,0.0299,43.16,385.38,0.0572,24000,5,4,0
2024-02-03,PT,+15%,3,121,34,0,0,89.0,0.0,89.0,EUR,0.9994,88.95,170,15130.0,5011,0.0339,55.84,370.96,0.068,24000,5,5,1
2024-02-04,PT,+15%,3,121,35,0,0,89.0,0.0,89.0,EUR,0.9936,88.43,138,12282.0,4640,0.0297,59.23,376.38,0.0586,24000,5,6,1
2024-02-05,PT,+15%,3,121,36,0,0,89.0,0.0,89.0,EUR,1.004,89.35,138,12282.0,4701,0.0294,54.19,364.83,0.0708,24000,6,0,0
2024-02-06,PT,+15%,3,121,37,0,0,89.0,0.0,89.0,EUR,1.0085,89.76,144,12816.0,4114,0.035,63.6,395.2,0.0755,24000,6,1,0
2024-02-07,PT,+15%,3,121,38,0,0,89.0,0.0,89.0,EUR,0.999,88.91,147,13083.0,5972,0.0246,64.66,361.18,0.0587,24000,6,2,0
2024-02-08,PT,+15%,3,121,39,0,0,89.0,0.0,89.0,EUR,0.9958,88.63,146,12994.0,3956,0.0369,52.35,372.16,0.0512,24000,6,3,0
2024-02-09,PT,+15%,3,121,40,0,0,89.0,0.0,89.0,EUR,1.0016,89.14,147,13083.0,4422,0.0332,52.69,372.77,0.0649,24000,6,4,0
2024-02-10,PT,+15%,3,121,41,0,0,89.0,0.0,89.0,EUR,1.0018,89.16,147,13083.0,4169,0.0353,57.16,370.26,0.0533,24000,6,5,1
2024-02-11,PT,+15%,3,121,42,0,0,89.0,0.0,89.0,EUR,1.008,89.72,158,14062.0,4802,0.0329,65.43,365.02,0.0586,24000,6,6,1
2024-02-12,PT,+15%,3,121,43,0,0,89.0,0.0,89.0,EUR,1.0041,89.37,134,11926.0,4377,0.0306,58.04,370.74,0.0676,24000,7,0,0
2024-02-13,PT,+15%,3,121,44,0,0,89.0,0.0,89.0,EUR,1.0054,89.48,139,12371.0,4905,0.0283,54.42,376.87,0.06,24000,7,1,0
2024-02-14,PT,+15%,3,121,45,0,0,89.0,0.0,89.0,EUR,0.9823,87.42,149,13261.0,4951,0.0301,51.51,368.66,0.0797,24000,7,2,0
2024-02-15,PT,+15%,3,121,46,0,0,89.0,0.0,89.0,EUR,0.995,88.56,142,12638.0,4978,0.0285,47.55,368.46,0.0615,24000,7,3,0
2024-02-16,PT,+15%,3,121,47,0,0,89.0,0.0,89.0,EUR,0.9978,88.81,146,12994.0,4344,0.0336,54.76,378.43,0.0616,24000,7,4,0
2024-02-17,PT,+15%,3,121,48,0,0,89.0,0.0,89.0,EUR,1.0063,89.56,162,14418.0,4931,0.0329,59.86,367.31,0.0783,24000,7,5,1
2024-02-18,PT,+15%,3,121,49,0,0,89.0,0.0,89.0,EUR,1.0001,89.01,171,15219.0,5152,0.0332,57.45,364.1,0.0611,24000,7,6,1
2024-02-19,PT,+15%,3,121,50,0,0,89.0,0.0,89.0,EUR,1.0005,89.05,156,13884.0,6046,0.0258,64.99,366.78,0.0533,24000,8,0,0
2024-02-20,PT,+15%,3,121,51,0,0,89.0,0.0,89.0,EUR,1.001,89.09,130,11570.0,3770,0.0345,52.78,372.67,0.0639,24000,8,1,0
2024-02-21,PT,+15%,3,121,52,0,0,89.0,0.0,89.0,EUR,0.9909,88.19,145,12905.0,4275,0.0339,53.29,367.1,0.0712,24000,8,2,0
2024-02-22,PT,+15%,3,121,53,0,0,89.0,0.0,89.0,EUR,0.9994,88.95,147,13083.0,5474,0.0269,54.05,365.7,0.0617,24000,8,3,0
2024-02-23,PT,+15%,3,121,54,0,0,89.0,0.0,89.0,EUR,0.9938,88.45,140,12460.0,4285,0.0327,57.18,370.68,0.0699,24000,8,4,0
2024-02-24,PT,+15%,3,121,55,0,0,89.0,0.0,89.0,EUR,0.9926,88.34,162,14418.0,5460,0.0297,53.02,370.5,0.0695,24000,8,5,1
2024-02-25,PT,+15%,3,121,56,0,0,89.0,0.0,89.0,EUR,1.0126,90.12,152,13528.0,4607,0.033,49.65,366.51,0.0532,24000,8,6,1
2024-02-26,PT,+15%,3,121,57,0,0,89.0,0.0,89.0,EUR,1.0167,90.49,146,12994.0,4151,0.0352,59.12,362.35,0.0568,24000,9,0,0
2024-02-27,PT,+15%,3,121,58,0,0,89.0,0.0,89.0,EUR,0.9848,87.65,155,13795.0,5950,0.026,52.91,361.47,0.062,24000,9,1,0
2024-02-28,PT,+15%,3,121,59,0,0,89.0,0.0,89.0,EUR,0.9936,88.43,135,12015.0,4480,0.0301,61.49,371.89,0.0596,24000,9,2,0
2024-02-29,PT,+15%,3,121,60,0,0,89.0,0.0,89.0,EUR,0.9949,88.54,144,12816.0,4446,0.0324,57.32,378.19,0.0611,24000,9,3,0
2024-03-01,PT,+15%,3,121,61,0,0,89.0,0.0,89.0,EUR,0.9953,88.58,165,14685.0,4579,0.036,42.25,366.73,0.0675,24000,9,4,0
2024-03-02,PT,+15%,3,121,62,0,0,89.0,0.0,89.0,EUR,0.9911,88.21,177,15753.0,5279,0.0335,65.03,369.42,0.0613,24000,9,5,1
2024-03-03,PT,+15%,3,121,63,0,0,89.0,0.0,89.0,EUR,0.9968,88.72,170,15130.0,4392,0.0387,61.73,359.49,0.0615,24000,9,6,1
2024-03-04,PT,+15%,3,121,64,0,0,89.0,0.0,89.0,EUR,0.9983,88.85,137,12193.0,4538,0.0302,44.55,376.82,0.0676,24000,10,0,0
2024-03-05,PT,+15%,3,121,65,0,0,89.0,0.0,89.0,EUR,0.9918,88.27,148,13172.0,5115,0.0289,64.4,369.96,0.0795,24000,10,1,0
2024-03-06,PT,+15%,3,121,66,0,0,89.0,0.0,89.0,EUR,0.9947,88.53,156,13884.0,3931,0.0397,57.94,373.08,0.0638,24000,10,2,0
2024-03-07,PT,+15%,3,121,67,0,0,89.0,0.0,89.0,EUR,0.9875,87.89,156,13884.0,5415,0.0288,43.79,373.33,0.0503,24000,10,3,0
2024-03-08,PT,+15%,3,121,68,0,0,89.0,0.0,89.0,EUR,1.0074,89.66,154,13706.0,5158,0.0299,59.36,374.0,0.0698,24000,10,4,0
2024-03-09,PT,+15%,3,121,69,0,0,89.0,0.0,89.0,EUR,1.0008,89.07,155,13795.0,4175,0.0371,52.33,368.37,0.0736,24000,10,5,1
2024-03-10,PT,+15%,3,121,70,0,0,89.0,0.0,89.0,EUR,0.9989,88.9,146,12994.0,4354,0.0335,48.96,368.35,0.0652,24000,10,6,1
2024-03-11,PT,+15%,3,121,71,0,0,89.0,0.0,89.0,EUR,1.0089,89.79,145,12905.0,4093,0.0354,53.41,370.15,0.071,24000,11,0,0
2024-03-12,PT,+15%,3,121,72,0,0,89.0,0.0,89.0,EUR,1.001,89.09,135,12015.0,4509,0.0299,52.2,357.76,0.0764,24000,11,1,0
2024-03-13,PT,+15%,3,121,73,0,0,89.0,0.0,89.0,EUR,1.0006,89.06,143,12727.0,4550,0.0314,45.23,370.74,0.0596,24000,11,2,0
2024-03-14,PT,+15%,3,121,74,0,0,89.0,0.0,89.0,EUR,0.9888,88.0,131,11659.0,3919,0.0334,60.75,364.88,0.0704,24000,11,3,0
2024-03-15,PT,+15%,3,121,75,0,0,89.0,0.0,89.0,EUR,1.002,89.18,153,13617.0,4409,0.0347,51.84,363.27,0.0658,24000,11,4,0
2024-03-16,PT,+15%,3,121,76,0,0,89.0,0.0,89.0,EUR,0.9951,88.57,164,14596.0,4372,0.0375,53.19,368.45,0.062,24000,11,5,1
2024-03-17,PT,+15%,3,121,77,0,0,89.0,0.0,89.0,EUR,0.9975,88.77,172,15308.0,6600,0.0261,49.72,382.36,0.0622,24000,11,6,1
2024-03-18,PT,+15%,3,121,78,0,0,89.0,0.0,89.0,EUR,0.9873,87.87,142,12638.0,4135,0.0343,46.36,368.45,0.0603,24000,12,0,0
2024-03-19,PT,+15%,3,121,79,0,0,89.0,0.0,89.0,EUR,1.0166,90.48,152,13528.0,4890,0.0311,56.91,364.18,0.0538,24000,12,1,0
2024-03-20,PT,+15%,3,121,80,0,0,89.0,0.0,89.0,EUR,1.0076,89.68,168,14952.0,5093,0.033,52.56,370.55,0.0564,24000,12,2,0
2024-03-21,PT,+15%,3,121,81,0,0,89.0,0.0,89.0,EUR,1.0001,89.01,153,13617.0,4855,0.0315,55.3,365.16,0.0648,24000,12,3,0
2024-03-22,PT,+15%,3,121,82,0,0,89.0,0.0,89.0,EUR,0.9932,88.4,149,13261.0,4598,0.0324,58.38,370.01,0.0655,24000,12,4,0
2024-03-23,PT,+15%,3,121,83,0,0,89.0,0.0,89.0,EUR,1.0022,89.2,168,14952.0,5251,0.032,56.11,375.59,0.078,24000,12,5,1
2024-03-24,PT,+15%,3,121,84,0,0,89.0,0.0,89.0,EUR,0.9951,88.56,159,14151.0,4582,0.0347,60.03,381.82,0.049,24000,12,6,1
